Text strings referenced in ntdll.text
Address    Disassembly                               Text string
77B30ABA   PUSH 77AB267E                             ASCII .txt2
77B30E13   PUSH 77AB304E                             ASCII Process initialization failed with status 0x%08lx

77B30E1A   PUSH 77AB3034                             ASCII LdrpInitializationFailure
77B30E24   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B30E8E   PUSH 77AB30A6                             ASCII Process initialization raised exception 0x%08lx
	Exception record .exr %p
	Context record .cxr %p

77B30E95   PUSH 77AB3082                             ASCII LdrpInitializeProcessWrapperFilter
77B30E9F   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B30FA8   PUSH 77AB321C                             UNICODE SPPsvc.exe
77B3105C   PUSH 77AB3200                             UNICODE PageHeapFlags
77B310AB   PUSH 77AB31C0                             ASCII Per-DLL page heap is disabled since fast fill heap is enabled

77B310B2   PUSH 77AB3196                             ASCII LdrpInitializeApplicationVerifierPackage
77B310BC   PUSH 77AB3010                             ASCII dw7rtmminkernelntdllldrinit.c
77B3116D   PUSH 77AB3232                             ASCII LdrpTouchThreadStack
77B311A3   MOV ESI,77AB32CE                          UNICODE CWDIllegalInDLLSearch
77B311CF   PUSH 77AB3248                             UNICODE RegistryMachineSystemCurrentControlSetControlSession Manager
77B31360   PUSH 77AB32FA                             UNICODE DisableUserModeCallbackFilter
77B31761   PUSH 77AB4844                             ASCII Function %s raised exception 0x%08lx
	Exception record .exr %p
	Context record .cxr %p

77B31768   PUSH 77AB4828                             ASCII LdrpGenericExceptionFilter
77B31772   PUSH 77AB4804                             ASCII dw7rtmminkernelntdllldrutil.c
77B31793   PUSH 77AB47DC                             ASCII 0A,Excepti
77B317A4   PUSH 77AB4786                             ASCII Break repeatedly, break Once, Ignore, terminate Process or terminate Thread (boipt) 
77B317EC   PUSH 77AB4762                             ASCII Execute '.cxr %p' to dump context

77B31992   MOV ESI,77AB48AC                          UNICODE .DLL
77B31A13   MOV ESI,77AB489E                          UNICODE .Local
77B322E4   PUSH 77AB49E0                             ASCII Resource @ %lx

77B322F2   PUSH 77AB49C0                             ASCII  NumberOfWaitingShared = %lx

77B32300   PUSH 77AB4990                             ASCII  NumberOfWaitingExclusive = %lx

77B3230E   PUSH 77AB4970                             ASCII  NumberOfActive = %lx

77B323F3   PUSH 77AB49F0                             ASCII NTDLL Calling thread (%X) not owner of CritSect %p  Owner ThreadId %X

77B34000   PUSH 77AB4E1C                             UNICODE Objects%4u
77B34011   PUSH 77AB4E04                             UNICODE Objects=%4u
77B34026   PUSH 77AB4DEA                             UNICODE VirtualAlloc
77B35037   PUSH 77AB4E7C                             ASCII Failed to protect memory Va=%p, RegionSize=%lx, NewProtect=%lx - %lx

77B3503E   PUSH 77AB4E5A                             ASCII Wx86SetRelocatedSharedProtection
77B35048   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B3519E   PUSH 77AB4FBE                             ASCII Validating the PE headers at %p failed

77B351A4   PUSH 77AB4FAE                             ASCII FixupBlockList
77B351AE   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35248   PUSH 77AB4F74                             ASCII Image at %p contains invalid block size. Stopping fixups

77B3524F   PUSH 77AB4FAE                             ASCII FixupBlockList
77B35259   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B3528A   PUSH 77AB4F1C                             ASCII Failure after relocating some sections for image at %p; Relocation information invalid

77B35291   PUSH 77AB4FAE                             ASCII FixupBlockList
77B352B1   PUSH 77AB4EC4                             ASCII No fixup info for image at %p; private sections will be used for shared data sections.

77B352B8   PUSH 77AB4FAE                             ASCII FixupBlockList
77B352C2   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35406   PUSH 77AB4FBE                             ASCII Validating the PE headers at %p failed

77B3540C   PUSH 77AB5060                             ASCII LdrpWx86ProtectImagePages
77B35416   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B3545A   PUSH 77AB5020                             ASCII Changing the page protection at %p failed with status 0x%08lx

77B35461   PUSH 77AB5060                             ASCII LdrpWx86ProtectImagePages
77B3546B   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35538   PUSH 77AB4FE6                             ASCII Failed to protect section %lx at %lx with protection %lx

77B3553F   PUSH 77AB5060                             ASCII LdrpWx86ProtectImagePages
77B35549   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B355AF   PUSH 77AB509E                             ASCII Relocating DirEntry %lx from %lx to %lx

77B355B6   PUSH 77AB507A                             ASCII LdrpWx86RelocateImageDirectoryEntry
77B355C0   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35646   PUSH 77AB50EC                             ASCII Changing export Export[%lx] from %lx to %lx

77B3564D   PUSH 77AB50C8                             ASCII LdrpWx86FixupExportedSharedSection
77B35657   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B356DE   PUSH 77AB5020                             ASCII Changing the page protection at %p failed with status 0x%08lx

77B356E4   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B356EE   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B358A2   PUSH 77AB51FE                             ASCII Unsupported IMAGE_SCN_MEM_SHARED %x

77B358A9   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B358B3   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35AF6   PUSH 77AB51AA                             ASCII Relocating shared data for shared data section 0x%x of image at %p by 0x%lx bytes

77B35AFD   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B35B07   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35B79   PUSH 77AB4F74                             ASCII Image at %p contains invalid block size. Stopping fixups

77B35B80   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B35B8A   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35BEB   PUSH 77AB5152                             ASCII Failure after relocating some sections for image at %p; relocation information invalid

77B35BF2   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B35C16   PUSH 77AB511A                             ASCII Failure after relocating some sections for image at %p

77B35C1C   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B35C26   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35C5E   PUSH 77AB4EC4                             ASCII No fixup info for image at %p; private sections will be used for shared data sections.

77B35C65   PUSH 77AB5224                             ASCII Wow64LdrpWx86FormatVirtualImage
77B35C6F   PUSH 77AB4E36                             ASCII dw7rtmminkernelntdllldrwx86.c
77B35EAC   PUSH 77AB5244                             ASCII User32 init not called
77B35FBC   PUSH 77B2E000                             UNICODE verifier.dll
77B3603F   MOV EDI,77B9021C                          ASCII xE
77B36060   PUSH 77AB52F8                             ASCII AVRF provider %ws was not found in the initialization list 

77B360DE   PUSH 77AB5336                             ASCII AVRF provider %ws 

77B3612D   PUSH 77AB53B0                             ASCII AVRF chain searching in %ws

77B36156   PUSH 77AB5398                             ASCII AVRF chain dll %ws

77B3618C   PUSH 77AB5378                             ASCII AVRF chain thunk %s == %s 

77B361FA   PUSH 77AB534C                             ASCII AVRF Found duplicate for (%ws %s) in %ws

77B36279   PUSH 77AB53F2                             ASCII AVRF Checking %ws for duplicate (%ws %s) 

77B362AC   PUSH 77AB53D0                             ASCII AVRF Chaining (%ws %s) to %ws

77B363D3   PUSH 77AB547C                             ASCII AVRF Unable to unprotect IAT to modify thunks (status %08X).

77B36456   PUSH 77AB544A                             ASCII AVRF internal error New thunk for %s is null. 

77B3647D   PUSH 77AB5420                             ASCII AVRF Snapped (%ws %s) with (%ws %p). 

77B36648   PUSH 77AB54DC                             ASCII AVRF warning did not find `%s' export in %ws . 

77B36674   PUSH 77AB54BC                             ASCII AVRF (%ws) %s export found. 

77B36761   PUSH 77AB5510                             ASCII AVRF failed to enable handle checking (status %X) 

77B368CF   PUSH 77AB55DE                             UNICODE verifier.dll
77B368F1   PUSH 77AB55A2                             ASCII AVRF Failed to find verifier.dll among loaded providers! 

77B36903   PUSH 77AB558E                             ASCII VerifierStopMessage
77B36929   PUSH 77AB5546                             ASCII AVRF Failed to find `VerifierStopMessage()' export in verifier.dll! 

77B369A9   PUSH 77AB55F8                             ASCII 

===========================================================
VERIFIER STOP %p pid 0x%X %s 

	%p  %s
	%p  %s
	%p  %s
	%p  %s
===========================================================


77B36A86   PUSH 77AB56BA                             UNICODE REGISTRYUSER
77B36BA4   PUSH 77AB2FC0                             UNICODE KnownDlls32
77B36C61   PUSH 77AB2FA0                             UNICODE KnownDllPath
77B36C68   PUSH 77AB56F0                             UNICODE SystemRoot
77B36D8E   PUSH 77AB56DA                             UNICODE System32
77B36F54   PUSH 77AB2D98                             ASCII LDR
77B373AF   PUSH 77AB58B8                             ASCII AVRF verifier dll `%ws' 

77B373D1   PUSH 7FFE0030                             UNICODE CWindows
77B37412   PUSH 77AB5876                             ASCII AVRF %ws failed to load provider `%ws' (status %08X) from %ws

77B3744E   PUSH 77AB584E                             ASCII AVRF provider %ws is not a DLL image 

77B37480   PUSH 77AB581A                             ASCII AVRF cannot find an entry point for provider %ws 

77B374C7   PUSH 77AB57E2                             ASCII AVRF provider %ws passed an invalid descriptor @ %p 

77B374E6   PUSH 77AB57AE                             ASCII AVRF initialized provider %ws (descriptor @ %p) 

77B37566   PUSH 77AB577C                             ASCII AVRF provider %ws did not initialize correctly 

77B37581   PUSH 77AB573C                             ASCII AVRF exception raised in provider %ws initialization routine 

77B37595   PUSH 77AB5708                             ASCII AVRF exception raised while probing provider %ws 

77B3762B   PUSH 77AB58D4                             ASCII AVRF pid 0x%X found dll descriptor for `%ws' with verified exports 

77B376E1   PUSH 77AB58D4                             ASCII AVRF pid 0x%X found dll descriptor for `%ws' with verified exports 

77B37811   PUSH 77AB5948                             ASCII AVRF resnapping %ws ... 

77B37831   PUSH 77AB591C                             ASCII AVRF skipped resnapping provider %ws ... 

77B3790F   PUSH 77AB5964                             ASCII AVRF AVrfDllUnloadNotification called for a provider (%p) 

77B379CF   PUSH 77AB5A92                             ASCII AVRF %ws pid 0x%X flags 0x%X application verifier enabled

77B379FE   PUSH 77AB5A36                             ASCII AVRF %ws pid 0x%X application verifier will be disabled due to an initialization error.

77B37A61   PUSH 77AB5A0E                             ASCII AVRF -- final list of providers -- 

77B37B2A   PUSH 77AB59F2                             UNICODE VerifierFlags
77B37B6A   PUSH 77AB59D8                             UNICODE HandleTraces
77B37B7F   PUSH 77AB59BC                             UNICODE VerifierDebug
77B37B97   PUSH 77AB59A2                             UNICODE VerifierDlls
77B386A5   PUSH 77AB5B5E                             UNICODE RegistryMachineSoftwareMicrosoftWindows NTCurrentVersionImage File Execution Options
77B386FB   PUSH 77AB35BC                             UNICODE GlobalFlag
77B38D33   MOV ECX,77B2DF9C                          UNICODE (null)
77B38D54   PUSH 77AB5C42                             UNICODE RegistryMachineSoftwareMicrosoftSQMClientWindowsWMR
77B38DA1   PUSH 77AB5C18                             UNICODE WMRSendMessageString
77B38DDB   PUSH 77AB5CDC                             UNICODE RegistryMachineSoftwareMicrosoftWindowsWindows Error ReportingEscalation
77B38E28   PUSH 77AB5CB8                             UNICODE DisableEscalation
77B38F54   PUSH 77AB5DF4                             UNICODE WinShipAssert
77B38F6D   PUSH 77AB5DC0                             UNICODE WindowsMessageReportingB1
77B38FD6   PUSH 77AB5DA8                             UNICODE %d.%d.%d.%d
77B39000   MOV EBX,77AB5DA2                          UNICODE %X
77B39047   PUSH 77AB5D9C                             UNICODE %d
77B390C7   PUSH 77AB5DA8                             UNICODE %d.%d.%d.%d
77B39394   PUSH 77AB56BA                             UNICODE REGISTRYUSER
77B393E1   PUSH 77AB5E10                             UNICODE SoftwareMicrosoftWindows
77B397D7   PUSH 77AB5EF4                             UNICODE RegistryMachineSoftwareMicrosoftSQMClientWindowsCommonDatapoints
77B398F0   PUSH 77AB60C2                             UNICODE RegistryMachineSoftwareMicrosoftSQMClientWindows
77B39937   PUSH 77AB609A                             UNICODE WSqmConsLastRunTime
77B39AED   PUSH 77AB5EF4                             UNICODE RegistryMachineSoftwareMicrosoftSQMClientWindowsCommonDatapoints
77B39BC9   PUSH 77AB6322                             UNICODE RegistryMachineSoftwareMicrosoftSQMClientWindowsAdaptiveSqmThrottling
77B39C1C   PUSH 77AB631C                             UNICODE %u
77B39E9C   MOV EDI,77B2DF9C                          UNICODE (null)
77B3A7A9   MOV EAX,77B2DF9C                          UNICODE (null)
77B3C24E   PUSH 77AB75A2                             ASCII RtlpQueryFilesInAssemblyInformationActivationContextDetailedInformation
77B3C253   PUSH 77AB74BE                             ASCII SXS %s() received invalid sub-instance index %lu out of %lu Assemblies in the Acitvation Context

77B3C2A8   PUSH 77AB75A2                             ASCII RtlpQueryFilesInAssemblyInformationActivationContextDetailedInformation
77B3C2AD   PUSH 77AB7564                             ASCII SXS %s() received invalid file index (%d) in Assembly (%d)

77B3C53C   PUSH 77AB7B0E                             ASCII SXS Unable to open storage root subkey %wZ; Status = 0x%08lx

77B3C576   PUSH 77AB7AC0                             ASCII SXS Unabel to query location from storage root subkey %wZ; Status = 0x%08lx

77B3C594   PUSH 77AB7A82                             ASCII SXS Assembly storage root location value type is not REG_SZ

77B3C5A5   PUSH 77AB7A44                             ASCII SXS Assembly storage root location value has non-even size

77B3C5D2   PUSH 77AB79F6                             ASCII SXS Assembly storage root location for %wZ does not fit in a UNICODE STRING

77B3CD07   PUSH 77B3CD24                             ASCII Invalid parameter passed to C runtime function.

77B3D9D7   MOV DWORD PTR SS[EBP-2AC],77AB86A6       UNICODE Type
77B3D9E1   MOV DWORD PTR SS[EBP-2A8],77AB8698       UNICODE  Name
77B3D9EB   MOV DWORD PTR SS[EBP-2A4],77AB8682       UNICODE  Language
77B3D9F5   MOV DWORD PTR SS[EBP-2A0],77AB8674       UNICODE  Item
77B3DA26   PUSH 77AB8668                             UNICODE SR - 
77B3E306   MOV DWORD PTR DS[ECX+4],60000            ASCII Actx 
77B3E32A   MOV DWORD PTR DS[ECX+4],60001            ASCII ctx 
77B3E34E   MOV DWORD PTR DS[ECX+4],60002            ASCII tx 
77B3E505   PUSH 77AB8848                             UNICODE Wow64 Emulation Layer
77B3EA0B   MOV DWORD PTR SS[EBP-24],77AB88EA        UNICODE LdrpResValidateFilePath Enter
77B3EA20   MOV DWORD PTR SS[EBP-2C],77AB88B0        UNICODE LdrpResValidateFilePath Exit
77B3EC78   MOV DWORD PTR SS[EBP-4],77AB8954         UNICODE LdrResGetRCConfig Enter
77B3EC83   MOV DWORD PTR SS[EBP-C],77AB8926         UNICODE LdrResGetRCConfig Exit
77B3ED2C   MOV DWORD PTR SS[EBP-1C],77AB89AC        UNICODE LdrpResMapFile Enter
77B3ED37   MOV DWORD PTR SS[EBP-24],77AB8984        UNICODE LdrpResMapFile Exit
77B3EF5C   MOV DWORD PTR SS[EBP-28],77AB89FC        UNICODE LdrResRelease Enter
77B3EF71   MOV DWORD PTR SS[EBP-30],77AB89D6        UNICODE LdrResRelease Exit
77B3F165   MOV DWORD PTR SS[EBP-144],77AB8D50       UNICODE LdrpResSearchResourceHandle Enter
77B3F183   MOV DWORD PTR SS[EBP-13C],77AB8D0E       UNICODE LdrpResSearchResourceHandle Exit
77B41A6C   PUSH 77AB8E06                             UNICODE RXACT
77B41BD9   PUSH 77AB8DFE                             UNICODE Log
77B41D22   PUSH 77AB8DFE                             UNICODE Log
77B4568F   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B4569C   PUSH 77AB8E68                             ASCII HEAP 
77B456AF   PUSH 77AB8F74                             ASCII Heap block at %p modified at %p past requested size of %lx

77B475AC   PUSH 77AB9126                             ASCII 
 Assertion failed %s%s
   Source File %s, line %ld


77B475D3   PUSH 77AB90CE                             ASCII Break repeatedly, break Once, Ignore, terminate Process, or terminate Thread (boipt) 
77B4761C   PUSH 77AB4762                             ASCII Execute '.cxr %p' to dump context

77B4803A   PUSH 77B06D78                             UNICODE Bias
77B48060   PUSH 77B06D84                             UNICODE StandardName
77B4807F   PUSH 77B06DA0                             UNICODE StandardBias
77B4809D   PUSH 77B06DBC                             UNICODE StandardStart
77B480C1   PUSH 77B06DD8                             UNICODE DaylightName
77B480DC   PUSH 77B06DF4                             UNICODE DaylightBias
77B480F9   PUSH 77B07070                             UNICODE DaylightStart
77B48122   PUSH 77B2E628                             UNICODE TimeZoneKeyName
77B48153   PUSH 77B2E628                             UNICODE TimeZoneKeyName
77B48179   PUSH 77B2E648                             UNICODE DynamicDaylightTimeDisabled
77B4864D   MOV DWORD PTR SS[EBP-44],77AB8712        UNICODE MUI
77B48A99   PUSH 77AB86B2                             UNICODE .mui
77B4974B   PUSH 77AB927E                             UNICODE RegistryMachineSystemCurrentControlSetControlMUISettings
77B49782   PUSH 77AB9254                             UNICODE PreferredUILanguages
77B497BF   PUSH 77AB9214                             UNICODE Control PanelDesktopMuiCached
77B497E7   PUSH 77AB91DC                             UNICODE MachinePreferredUILanguages
77B4A237   PUSH 77AB92FE                             UNICODE RegistryMachineSystemCurrentControlSetControlCMFSQMDataBootLanguages
77B4A396   PUSH 77AB9398                             UNICODE RegistryMachineSystemCurrentControlSetControlMUIUILanguages
77B4AC10   PUSH 77AB959E                             ASCII  ASSERT FAILED Input parameter LanguagesBuffer for function RtlpSetPreferredUILanguages is not a valid multi-string!

77B4B0AA   PUSH 77AB9518                             UNICODE RegistryMachineSystemCurrentControlSetControlNLSLanguage
77B4B0DB   PUSH 77AB94E8                             UNICODE InstallLanguageFallback
77B4B1C8   PUSH 77AB94BC                             UNICODE Control PanelDesktop
77B4B1FB   PUSH 77AB9484                             UNICODE PreferredUILanguagesPending
77B4B229   PUSH 77AB944A                             UNICODE LanguageConfigurationPending
77B4B30F   PUSH 77AB927E                             UNICODE RegistryMachineSystemCurrentControlSetControlMUISettings
77B4B344   PUSH 77AB9254                             UNICODE PreferredUILanguages
77B4B389   PUSH 77AB941E                             UNICODE LanguageConfiguration
77B4B59A   PUSH 77AB9698                             ASCII  ASSERT FAILED Input parameter LanguagesBuffer for function RtlSetProcessPreferredUILanguages is not a valid multi-string!

77B4B735   PUSH 77AB9718                             ASCII  ASSERT FAILED Input parameter pwmszLanguage for function RtlGetUILanguageInfo is not a valid multi-string!

77B4CD59   PUSH 77AB9518                             UNICODE RegistryMachineSystemCurrentControlSetControlNLSLanguage
77B4CD83   PUSH 77AB94E8                             UNICODE InstallLanguageFallback
77B4CDBD   PUSH 77AB927E                             UNICODE RegistryMachineSystemCurrentControlSetControlMUISettings
77B4CDEB   PUSH 77AB9254                             UNICODE PreferredUILanguages
77B4CE19   PUSH 77AB97C4                             UNICODE RegistryMachineSystemCurrentControlSetControlMUISettingsLanguageConfiguration
77B4CE72   PUSH 77AB9214                             UNICODE Control PanelDesktopMuiCached
77B4CEA1   PUSH 77AB91DC                             UNICODE MachinePreferredUILanguages
77B4CEC4   PUSH 77AB978A                             UNICODE MachineLanguageConfiguration
77B4CF2F   PUSH 77AB92FE                             UNICODE RegistryMachineSystemCurrentControlSetControlCMFSQMDataBootLanguages
77B4D68F   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B4D69C   PUSH 77AB8E68                             ASCII HEAP 
77B4D6AB   PUSH 77AB9892                             ASCII VirtualQuery Failed 0x%08x %x

77B4D6D4   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B4D6E1   PUSH 77AB8E68                             ASCII HEAP 
77B4D6F0   PUSH 77AB9870                             ASCII VirtualProtect Failed 0x%08x %x

77B4F56F   PUSH 77AB4E1C                             UNICODE Objects%4u
77B4F587   PUSH 77AB4E04                             UNICODE Objects=%4u
77B4F59D   PUSH 77AB4DEA                             UNICODE VirtualAlloc
77B5040A   PUSH 77AB9966                             UNICODE SmApiPort
77B51A80   PUSH 77AB997C                             UNICODE SystemRootbootstat.dat
77B51C97   PUSH 77AB997C                             UNICODE SystemRootbootstat.dat
77B52167   PUSH 77AB631C                             UNICODE %u
77B526FA   PUSH 77AB99AE                             UNICODE System Volume Information
77B5305C   PUSH 77AB9A02                             ASCII Error

77B530A1   PUSH 77AB99E2                             ASCII Not enough memory to complete

77B5324B   PUSH 77AB9A2E                             ASCII Conflicting descriptors %08lx

77B5327F   PUSH 77AB9A0A                             ASCII Unable to allocate page descriptor

77B5351B   PUSH 77AB9A8C                             ASCII Entry     User      Heap          Size    Req.Size     Flags

77B53525   MOV DWORD PTR SS[ESP],77AB9A4E           ASCII ------------------------------------------------------------

77B5356E   PUSH 77AB9AFA                             ASCII busy 
77B5357A   PUSH 77AB9AF0                             ASCII virtual 
77B53586   PUSH 77AB9AEA                             ASCII UCR 
77B53591   PUSH 77AB9AE4                             ASCII free 
77B535A1   PUSH 77AB9ADC                             ASCII extra 
77B535B1   PUSH 77AB9AD6                             ASCII fill 
77B535C2   PUSH 77AB9ACA                             ASCII user_flag 
77B53625   PUSH 77AB9B00                             ASCII %p  %p  %p  %8lx  %p  
77B53965   MOV EAX,77AB9BAC                          ASCII ffff
77B53982   PUSH 77AB9B9A                             ASCII %hs%u.%u.%u.%u
77B539BE   PUSH 77AB9B84                             ASCII ffff0%u.%u.%u.%u
77B53A5F   PUSH 77AB9B80                             ASCII 
77B53AAC   PUSH 77AB9B7A                             ASCII %x
77B53AE3   PUSH 77AB9B6C                             ASCII %u.%u.%u.%u
77B53B73   PUSH 77AB9BB8                             ASCII %%%u
77B53B9C   PUSH 77AB9BB2                             ASCII ]%u
77B53C00   PUSH 77AB9BC0                             ASCII %u.%u.%u.%u
77B53C6E   PUSH 77AB9BCC                             ASCII %u
77B53CE1   PUSH 77AB9BD0                             ASCII %02X-%02X-%02X-%02X-%02X-%02X
77B53D28   PUSH 77AB9C9C                             UNICODE %02X-%02X-%02X-%02X-%02X-%02X
77B550D5   PUSH 77AB9E82                             UNICODE SystemRootGlobalization
77B55110   PUSH 77AB9E78                             UNICODE .nlp
77B55F74   PUSH 77AB8E70                             ASCII HEAP[%wZ] 
77B55F81   PUSH 77AB8E68                             ASCII HEAP 
77B55F9B   PUSH 77AB9F9A                             ASCII  Leaked Block 0x%p size 0x%p (stack %p depth %u)

77B565A9   PUSH 77B2E2F4                             UNICODE xn--
77B56997   PUSH 77B2E2F4                             UNICODE xn--
77B56B4A   PUSH 77B2E2F4                             UNICODE xn--
77B58B3F   PUSH 77ABA606                             ASCII 

  Unhandled exception 0x%08lx, hit in %ws%s


77B58B56   PUSH 77ABA5D2                             ASCII 

  A stack buffer overrun occurred in %ws%s


77B58B65   PUSH 77ABA552                             ASCII This is usually the result of a memory copy to a local buffer or structure where the size is not properly calculatedchecked.

77B58B71   PUSH 77ABA500                             ASCII If this bug ends up in the shipping product, it could be a severe security hole.

77B58B7D   PUSH 77ABA49C                             ASCII The stack trace should show the guilty function (the function directly above __report_gsfailure).

77B58BB3   PUSH 77ABA472                             ASCII 

  Resource timeout (%p) in %ws%s


77B58BD2   PUSH 77ABA442                             ASCII The resource is owned exclusively by thread %x

77B58BE3   PUSH 77ABA416                             ASCII The resource is owned shared by %d threads

77B58BF4   PUSH 77ABA3B8                             ASCII The resource is unowned.  This usually implies a slow-moving machine due to memory pressure


77B58C00   PUSH 77ABA386                             ASCII 

  Critical Section Timeout (%p) in %ws%s


77B58C1D   PUSH 77ABA358                             ASCII The critical section is owned by thread %x.

77B58C29   PUSH 77ABA312                             ASCII Go determine why that thread has not released the critical section.


77B58C3A   PUSH 77ABA2AC                             ASCII The critical section is unowned.  This usually implies a slow-moving machine due to memory pressure


77B58C7C   PUSH 77ABA28C                             ASCII 

  Inpage error in %ws%s


77B58C93   PUSH 77ABA25C                             ASCII The instruction at %p referenced memory at %p.

77B58CA4   PUSH 77ABA238                             ASCII This failed because of error %x.


77B58CD4   PUSH 77ABA1EC                             ASCII This means that the IO device reported an IO error.  Check your hardware.
77B58CDB   PUSH 77ABA17E                             ASCII This means the data could not be read, typically because of a bad block on the disk.  Check your hardware.


77B58CE2   PUSH 77ABA11E                             ASCII This means the machine is out of memory.  Use !vm to see where all the memory is being used.


77B58CED   PUSH 77ABA0EE                             ASCII 

  An Access Violation occurred in %ws%s


77B58D04   MOV ECX,77ABA0E4                          ASCII write to
77B58D0B   MOV ECX,77ABA0DA                          ASCII read from
77B58D14   PUSH 77ABA0B6                             ASCII The instruction at %p tried to %s 
77B58D2D   PUSH 77ABA09C                             ASCII an invalid address, %p


77B58D3E   PUSH 77ABA08A                             ASCII a NULL pointer


77B58D4F   PUSH 77ABA05C                             ASCII   enter .exr %p for the exception record

77B58D6B   PUSH 77ABA036                             ASCII    enter .cxr %p for the context

77B58D7A   PUSH 77ABA00C                             ASCII   then kb to get the faulting stack


77B58D9D   PUSH 77AB9FCC                             ASCII   Restarting wait on critsec or resource at %p (in %ws%s)


77B59C8F   PUSH 77ABA63A                             ASCII Trace database failed to release segment %p 

77B59DFA   PUSH 77ABA66A                             ASCII Trace database failing attempt to save biiiiig trace (size %u) 

77B5A5D5   PUSH 77AB94BC                             UNICODE Control PanelDesktop
77B5A5EE   PUSH 77AB9214                             UNICODE Control PanelDesktopMuiCached
77B5A615   PUSH 77AB91DC                             UNICODE MachinePreferredUILanguages
77B5A64F   PUSH 77AB927E                             UNICODE RegistryMachineSystemCurrentControlSetControlMUISettings
77B5A675   PUSH 77AB9254                             UNICODE PreferredUILanguages
77B5A753   PUSH 77ABA6AC                             UNICODE MachineUILock
77B5B69F   PUSH 77ABA6F0                             UNICODE DefaultFallback
77B5BD44   PUSH 77AB9254                             UNICODE PreferredUILanguages
77B5BECD   PUSH 77AB927E                             UNICODE RegistryMachineSystemCurrentControlSetControlMUISettings
77B5BEFC   PUSH 77AB9254                             UNICODE PreferredUILanguages
77B5C01A   PUSH 77ABA8BA                             UNICODE RegistryMachineSoftwarePoliciesMicrosoftMUISettings
77B5C5FA   PUSH 77ABA6F0                             UNICODE DefaultFallback
77B5CC70   PUSH 77ABAAA8                             ASCII .hotp1  
77B5CEDD   MOV EDX,77ABAB76                          ASCII (no change)
77B5CEFB   PUSH 77ABAB4E                             ASCII 	%08I64X VA64 %016I64X - %016I64X %s

77B5CF25   MOV ECX,77ABAB76                          ASCII (no change)
77B5CF3F   PUSH 77ABAB22                             ASCII 	%08I64X PC32 %08X - %08X (target %p) %s

77B5CF6D   MOV ECX,77ABAB76                          ASCII (no change)
77B5CF7F   PUSH 77ABAB02                             ASCII 09,%08I64X 
77B5CFAE   MOV EAX,77ABAAF6                          ASCII  (padding)
77B5CFB4   PUSH 77ABAAE2                             ASCII 09,         
77B5CFCF   PUSH 77ABAACE                             ASCII 09,%08I64X 
77B5CFE1   PUSH 77ABAAB2                             ASCII Invalid fixup information

77B5D07A   PUSH 77ABABCE                             ASCII Validation failure. Source = %p, Target = %p, Size = %x

77B5D096   PUSH 77ABABAC                             ASCII Invalid target validation range

77B5D09D   PUSH 77ABAB82                             ASCII Invalid source hotpatch validation range

77B5D11B   PUSH 77ABAC62                             ASCII Skipping hook-specific validation range during global validation

77B5D14C   PUSH 77ABAC34                             ASCII Validation failed for global range %u of %u

77B5D162   PUSH 77ABAC08                             ASCII Invalid hotpatch validation array pointer

77B5D230   PUSH 77ABACC4                             ASCII Invalid hotpatch validation pointer in hook record

